Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
07/13/2015,Completed,07/30/2015,15-03373942,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,6345 W MELROSE ST,60634,1133517.23517502,1920932.41932405,36,16,17,41.939256088111804,-87.78470105409858,"(41.939256088112, -87.784701054099)"
07/13/2015,Completed,08/05/2015,15-03377848,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,4041 N AVERS AVE,60618,1150002.58221569,1926584.14402953,45,17,16,41.95445936390237,-87.72396456801408,"(41.954459363902, -87.723964568014)"
07/13/2015,Completed,07/22/2015,15-03384760,Rodent Baiting/Rat Complaint,0,5,0,Dispatch Crew,Inspected and baited,531 N DRAKE AVE,60624,1152622.04012866,1903372.96742832,27,11,23,41.890714404674455,-87.71495031692756,"(41.890714404674, -87.714950316928)"
07/13/2015,Completed,08/11/2015,15-03385307,Rodent Baiting/Rat Complaint,1,4,5,Dispatch Crew,Inspected and baited,7120 S CARPENTER ST,60621,1170544.72737822,1857602.81718756,6,7,68,41.764743446035126,-87.65046571591292,"(41.764743446035, -87.650465715913)"
07/13/2015,Completed,07/30/2015,15-03377010,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,6738 S CARPENTER ST,60621,1170474.47368199,1860132.62051327,16,7,68,41.771687070992115,-87.65064961746508,"(41.771687070992, -87.650649617465)"
07/13/2015,Completed,07/27/2015,15-03365682,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,5350 W AGATITE AVE,60630,1140216.90717789,1929076.38047767,38,16,15,41.961483587483755,-87.75987727993032,"(41.961483587484, -87.75987727993)"
07/13/2015,Completed,08/07/2015,15-03377832,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,7144 N MCALPIN AVE,60646,1135250.8223254,1946855.28380106,41,16,12,42.01036017215491,-87.77771159161728,"(42.010360172155, -87.777711591617)"
07/13/2015,Completed,08/18/2015,15-03375616,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,1240 S AVERS AVE,60623,1150905.90002535,1894165.52042337,24,10,29,41.865481923516775,-87.72149392215655,"(41.865481923517, -87.721493922157)"
07/13/2015,Completed,08/18/2015,15-03375851,Rodent Baiting/Rat Complaint,5,3,2,Dispatch Crew,Inspected and baited,1631 S CALIFORNIA BLVD,60608,1157957.4916943,1891726.22006678,24,10,29,41.85864740164256,-87.69567362546026,"(41.858647401643, -87.69567362546)"
07/13/2015,Completed,07/23/2015,15-03368761,Rodent Baiting/Rat Complaint,2,2,3,Dispatch Crew,Inspected and baited,5648 N KIMBALL AVE,60659,1152696.65623439,1937328.08251531,39,17,13,41.98388840856522,-87.71377507582564,"(41.983888408565, -87.713775075826)"
07/13/2015,Completed,07/20/2015,15-03369843,Rodent Baiting/Rat Complaint,0,1,2,Dispatch Crew,Inspected and baited,4815 S SPRINGFIELD AVE,60632,1151179.86828859,1872416.26851498,14,8,57,41.80579378649647,-87.72105728221459,"(41.805793786496, -87.721057282215)"
07/13/2015,Completed,08/11/2015,15-03380457,Rodent Baiting/Rat Complaint,7,3,7,Dispatch Crew,Inspected and baited,3749 N GREENVIEW AVE,60613,1165644.76427942,1924985.81249596,44,19,6,41.949753864169296,-87.66650734686378,"(41.949753864169, -87.666507346864)"
07/13/2015,Completed,08/04/2015,15-03372058,Rodent Baiting/Rat Complaint,4,3,2,Dispatch Crew,Inspected and baited,5847 N ARTESIAN AVE,60659,1158933.47968009,1938751.5166206,40,20,2,41.98766828407903,-87.69079770914458,"(41.987668284079, -87.690797709145)"
07/13/2015,Completed,07/24/2015,15-03379131,Rodent Baiting/Rat Complaint,2,1,2,Dispatch Crew,Inspected and baited,1841 N CLEVELAND AVE,60614,1172641.40956831,1912526.4167839,43,18,7,41.915412529377996,-87.64115848468353,"(41.915412529378, -87.641158484684)"
07/13/2015,Completed,08/06/2015,15-03371930,Rodent Baiting/Rat Complaint,0,4,1,Dispatch Crew,Inspected and baited,1350 W FULLERTON AVE,60614,1166855.95018727,1916059.35521404,2,19,7,41.92523327752552,-87.66231203173972,"(41.925233277526, -87.66231203174)"
07/13/2015,Completed,07/27/2015,15-03379097,Rodent Baiting/Rat Complaint,2,0,4,Dispatch Crew,Inspected and baited,4700 N KASSON AVE,60630,1146787.10641155,1930872.0319257,39,17,14,41.96628779289568,-87.73567529578847,"(41.966287792896, -87.735675295788)"
07/13/2015,Completed,07/29/2015,15-03367700,Rodent Baiting/Rat Complaint,3,7,4,Dispatch Crew,Inspected and baited,3305 N HAMILTON AVE,60618,1161442.30013379,1921924.61723043,32,19,5,41.941442452300414,-87.68204056785767,"(41.9414424523, -87.682040567858)"
07/13/2015,Completed,07/14/2015,15-03367157,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,861 N WABASH AVE,60611,1176572.86681302,1906346.50129165,42,18,8,41.89836659363826,-87.62690182481077,"(41.898366593638, -87.626901824811)"
07/13/2015,Completed,08/12/2015,15-03372271,Rodent Baiting/Rat Complaint,4,3,6,Dispatch Crew,Inspected and baited,3546 W LE MOYNE ST,60651,1152444.22610651,1909740.01470123,26,14,23,41.9081897126286,-87.71543492800774,"(41.908189712629, -87.715434928008)"
07/13/2015,Completed,07/22/2015,15-03367161,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,2226 W HOMER ST,60647,1161210.75152812,1912972.69158475,32,14,22,41.91688260924337,-87.68314110231425,"(41.916882609243, -87.683141102314)"
07/14/2015,Completed,08/20/2015,15-03396560,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,Inspected and baited,733 N TRUMBULL AVE,60624,1153247.16289825,1904674.85092542,27,11,23,41.894274515822985,-87.71261995915665,"(41.894274515823, -87.712619959157)"
07/14/2015,Completed,07/17/2015,15-03395418,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,3800 N KIMBALL AVE,60618,1153048.40302756,1925059.63112216,35,17,16,41.95021601851586,-87.71280819296447,"(41.950216018516, -87.712808192964)"
07/14/2015,Completed,08/07/2015,15-03396378,Rodent Baiting/Rat Complaint,2,1,1,Dispatch Crew,Inspected and baited,2169 N TALMAN AVE,60647,1158326.23116913,1914619.75057958,1,14,22,41.92146178395812,-87.69369367910811,"(41.921461783958, -87.693693679108)"
07/14/2015,Completed,08/11/2015,15-03399386,Rodent Baiting/Rat Complaint,1,6,1,Dispatch Crew,Inspected and baited,4135 N MAPLEWOOD AVE,60618,1158653.87836566,1927379.9333315,47,19,5,41.95646984872556,-87.69213914091297,"(41.956469848726, -87.692139140913)"
07/14/2015,Completed,08/17/2015,15-03399431,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,1027 N PAULINA ST,60622,1164871.19461027,1907007.04699304,1,12,24,41.900435537627644,-87.66986223423542,"(41.900435537628, -87.669862234235)"
07/14/2015,Completed,07/16/2015,15-03393157,Rodent Baiting/Rat Complaint,2,5,3,Dispatch Crew,Inspected and baited,7615 S GREEN ST,60620,1171956.08532824,1854357.82363062,17,6,71,41.755807914869145,-87.6453878255093,"(41.755807914869, -87.645387825509)"
07/14/2015,Completed - Dup,07/27/2015,15-03400669,Rodent Baiting/Rat Complaint,,,,,,2457 W BALMORAL AVE,60625,1158898.17777958,1935780.75428513,40,20,4,41.9795171100463,-87.69100949423775,"(41.979517110046, -87.691009494238)"
07/14/2015,Completed,07/29/2015,15-03398032,Rodent Baiting/Rat Complaint,5,7,7,Dispatch Crew,Inspected and baited,1820 N KEELER AVE,60639,1148100.62551532,1911784.76301284,35,25,20,41.91388545750981,-87.73133851721057,"(41.91388545751, -87.731338517211)"
07/14/2015,Completed,08/17/2015,15-03399250,Rodent Baiting/Rat Complaint,4,5,6,Dispatch Crew,Inspected and baited,5601 S MOBILE AVE,60638,1135351.10409442,1866459.12308412,13,8,56,41.78974109105357,-87.7792531118898,"(41.789741091054, -87.77925311189)"
07/14/2015,Completed,07/27/2015,15-03398996,Rodent Baiting/Rat Complaint,2,4,3,Dispatch Crew,Inspected and baited,5529 W IRVING PARK RD,60641,1138773.05013212,1926049.82632043,38,16,15,41.95320483242022,-87.7652595356498,"(41.95320483242, -87.76525953565)"
07/14/2015,Completed,08/12/2015,15-03391847,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,1506 S TRUMBULL AVE,60623,1153613.13382211,1892454.20032467,24,10,29,41.86073249309942,-87.71160098267819,"(41.860732493099, -87.711600982678)"
07/14/2015,Completed,08/11/2015,15-03392941,Rodent Baiting/Rat Complaint,6,5,7,Dispatch Crew,Inspected and baited,6448 S CALIFORNIA AVE,60629,1158821.27007341,1861753.76989292,17,8,66,41.77638163231222,-87.69332243121877,"(41.776381632312, -87.693322431219)"
07/14/2015,Completed,08/07/2015,15-03390115,Rodent Baiting/Rat Complaint,2,1,2,Dispatch Crew,Inspected and baited,7930 S WOLCOTT AVE,60620,1165067.99537199,1852081.84090198,17,6,71,41.74971066803562,-87.67069535705684,"(41.749710668036, -87.670695357057)"
07/14/2015,Completed,09/11/2015,15-03399461,Rodent Baiting/Rat Complaint,6,6,7,Dispatch Crew,Inspected and baited,3346 N SOUTHPORT AVE,60657,1166374.95079077,1922419.20510414,44,19,6,41.94269535384851,-87.66389696771553,"(41.942695353849, -87.663896967716)"
07/14/2015,Completed,08/12/2015,15-03396373,Rodent Baiting/Rat Complaint,5,7,5,Dispatch Crew,Inspected and baited,2700 S ST LOUIS AVE,60623,1153469.96701378,1885840.73399949,22,10,30,41.842587205614166,-87.71230209073157,"(41.842587205614, -87.712302090732)"
07/14/2015,Completed - Dup,07/31/2015,15-03395281,Rodent Baiting/Rat Complaint,,,,,,3328 S HALSTED ST,60608,1171511.5374262,1882826.49986671,11,9,60,41.83393881364124,-87.64618303560606,"(41.833938813641, -87.646183035606)"
07/14/2015,Completed,08/03/2015,15-03397560,Rodent Baiting/Rat Complaint,1,4,3,Dispatch Crew,Inspected and baited,936 W 116TH PL,60643,1172060.57999798,1827593.98998665,34,5,53,41.68236178636516,-87.64578817700334,"(41.682361786365, -87.645788177003)"
07/14/2015,Completed,07/31/2015,15-03390855,Rodent Baiting/Rat Complaint,4,0,4,Dispatch Crew,Inspected and baited,5755 S LA SALLE ST,60621,1176283.77560563,1866710.7184935,20,2,68,41.78960955572875,-87.62915725299302,"(41.789609555729, -87.629157252993)"
07/14/2015,Completed,08/21/2015,15-03395228,Rodent Baiting/Rat Complaint,1,1,0,Dispatch Crew,Inspected and baited,10729 S TROY ST,60655,1157239.38741673,1833310.14171622,19,22,74,41.69835975519617,-87.69988904579459,"(41.698359755196, -87.699889045795)"
07/14/2015,Completed,07/27/2015,15-03400647,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,5924 N HERMITAGE AVE,60660,1163731.25960247,1939254.29780047,40,20,77,41.988947803930024,-87.67313696882476,"(41.98894780393, -87.673136968825)"
07/14/2015,Completed - Dup,07/23/2015,15-03410248,Rodent Baiting/Rat Complaint,,,,,,3722 N KENMORE AVE,60613,1168610.68993083,1924911.59292788,44,19,6,41.94948636396615,-87.65560718441037,"(41.949486363966, -87.65560718441)"
07/14/2015,Completed,08/05/2015,15-03393025,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,6033 N MOZART ST,60659,1156250.18012366,1939951.89703209,50,24,2,41.9910169994513,-87.70063444599977,"(41.991016999451, -87.700634446)"
07/14/2015,Completed,08/07/2015,15-03395716,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,8432 S DR MARTIN LUTHER KING JR DR,60619,1180384.51132587,1849173.74331418,6,6,44,41.741393115673596,-87.61465849825316,"(41.741393115674, -87.614658498253)"
07/14/2015,Completed,08/18/2015,15-03400846,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,Inspected and baited,10057 S PEORIA ST,60643,1172088.24187847,1838139.20109959,34,22,73,41.71129888005046,-87.64537859258093,"(41.71129888005, -87.645378592581)"
07/14/2015,Completed,07/16/2015,15-03396139,Rodent Baiting/Rat Complaint,8,9,8,Dispatch Crew,Inspected and baited,6621 N FRANCISCO AVE,60645,1155799.69291239,1943786.85948318,50,24,2,42.00154942325564,-87.70218748599859,"(42.001549423256, -87.702187485999)"
07/14/2015,Completed - Dup,07/20/2015,15-03393127,Rodent Baiting/Rat Complaint,,,,,,4815 S SPRINGFIELD AVE,60632,1151179.86828859,1872416.26851498,14,8,57,41.80579378649647,-87.72105728221459,"(41.805793786496, -87.721057282215)"
07/14/2015,Completed,07/16/2015,15-03395047,Rodent Baiting/Rat Complaint,2,7,2,Dispatch Crew,Inspected and baited,2424 W HOLLYWOOD AVE,60659,1159020.63430405,1937774.10277165,40,20,2,41.98498442492172,-87.69050413173633,"(41.984984424922, -87.690504131736)"
07/14/2015,Completed,08/07/2015,15-03397686,Rodent Baiting/Rat Complaint,0,3,2,Dispatch Crew,Inspected and baited,6400 S EBERHART AVE,60637,1180678.931311,1862686.33301067,20,3,42,41.778466346458735,-87.6131652922917,"(41.778466346459, -87.613165292292)"
07/14/2015,Completed,08/04/2015,15-03393641,Rodent Baiting/Rat Complaint,4,1,5,Dispatch Crew,Inspected and baited,450 W 26TH ST,60616,1173568.09699375,1887032.19987982,11,9,60,41.84543421209284,-87.63851225151221,"(41.845434212093, -87.638512251512)"
07/14/2015,Completed,08/18/2015,15-03397538,Rodent Baiting/Rat Complaint,3,2,1,Dispatch Crew,Inspected and baited,4253 W FIFTH AVE,60624,1148084.74599833,1896236.42620422,24,11,26,41.8712194446494,-87.73179732176091,"(41.871219444649, -87.731797321761)"
07/14/2015,Completed,07/17/2015,15-03395485,Rodent Baiting/Rat Complaint,3,0,3,Dispatch Crew,Inspected and baited,200 S MICHIGAN AVE,60604,1177323.63491104,1899497.03462832,42,1,32,41.87955431096736,-87.6243522021356,"(41.879554310967, -87.624352202136)"
07/14/2015,Completed,08/24/2015,15-03393680,Rodent Baiting/Rat Complaint,1,0,5,Dispatch Crew,Inspected and baited,4146 N TRIPP AVE,60641,1147251.85001574,1927358.33999237,39,17,16,41.95663704539496,-87.73405685180904,"(41.956637045395, -87.734056851809)"
07/14/2015,Completed - Dup,07/20/2015,15-03395050,Rodent Baiting/Rat Complaint,,,,,,1452 W ADDISON ST,60613,1165901.73908044,1923999.77572973,44,19,6,41.94704264342209,-87.66559098078262,"(41.947042643422, -87.665590980783)"
07/14/2015,Completed - Dup,07/23/2015,15-03403480,Rodent Baiting/Rat Complaint,,,,,,3708 W DIVERSEY AVE,60647,1151147.11153045,1918362.6557017,30,25,21,41.931876549978554,-87.71997334616375,"(41.931876549979, -87.719973346164)"
07/14/2015,Completed,08/14/2015,15-03401357,Rodent Baiting/Rat Complaint,3,7,9,Dispatch Crew,Inspected and baited,6121 S KEATING AVE,60629,1145754.75673329,1863601.53259853,13,8,64,41.78170906922592,-87.74117749964026,"(41.781709069226, -87.74117749964)"
07/14/2015,Completed,08/14/2015,15-03401615,Rodent Baiting/Rat Complaint,6,3,8,Dispatch Crew,Inspected and baited,6353 S KILDARE AVE,60629,1148799.004725,1862090.163825,13,8,65,41.77750355815691,-87.73005525473842,"(41.777503558157, -87.730055254738)"
07/14/2015,Completed - Dup,08/06/2015,15-03400610,Rodent Baiting/Rat Complaint,,,,,,2450 N SOUTHPORT AVE,60614,1166579.66680107,1916051.55330498,2,19,7,41.925217796992605,-87.66332744603127,"(41.925217796993, -87.663327446031)"
07/14/2015,Completed,08/19/2015,15-03394180,Rodent Baiting/Rat Complaint,3,7,3,Dispatch Crew,Inspected and baited,2538 N BURLING ST,60614,1170844.22352079,1917110.86768558,43,19,7,41.92803209863504,-87.64762644518171,"(41.928032098635, -87.647626445182)"
07/14/2015,Completed - Dup,07/27/2015,15-03396949,Rodent Baiting/Rat Complaint,,,,,,901 W 35TH PL,60609,1171099.88529997,1881275.19223337,11,9,60,41.8296909089254,-87.647738904053,"(41.829690908925, -87.647738904053)"
07/14/2015,Completed,08/11/2015,15-03398195,Rodent Baiting/Rat Complaint,4,0,4,Dispatch Crew,Inspected and baited,2305 S KOSTNER AVE,60623,1147420.0405153,1888292.44160539,22,10,29,41.84943291405231,-87.73444117107785,"(41.849432914052, -87.734441171078)"
07/14/2015,Completed,08/07/2015,15-03404141,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,7042 S MARSHFIELD AVE,60636,1166559.8900095,1858008.76999476,17,7,67,41.76594331692492,-87.66505970098989,"(41.765943316925, -87.66505970099)"
07/14/2015,Completed,08/17/2015,15-03402033,Rodent Baiting/Rat Complaint,9,1,10,Dispatch Crew,Inspected and baited,5808 S MOBILE AVE,60638,1135383.36667765,1865367.51122427,13,8,56,41.78674493963391,-87.77916061144728,"(41.786744939634, -87.779160611447)"
07/14/2015,Completed,08/13/2015,15-03395637,Rodent Baiting/Rat Complaint,2,1,1,Dispatch Crew,Inspected and baited,716 W JUNIOR TER,60613,1170683.12678344,1929120.11266583,46,19,3,41.96098945996893,-87.6478655091648,"(41.960989459969, -87.647865509165)"
07/14/2015,Completed - Dup,07/15/2015,15-03397244,Rodent Baiting/Rat Complaint,,,,,,5320 S INGLESIDE AVE,60615,1183436.98249647,1870226.43010382,5,2,41,41.799093194592906,-87.6028193570651,"(41.799093194593, -87.602819357065)"
07/14/2015,Completed,07/21/2015,15-03392291,Rodent Baiting/Rat Complaint,1,2,2,Dispatch Crew,Inspected and baited,18 W ROOT ST,60609,1176777.234975,1877494.011175,3,2,38,41.819188811606196,-87.62702297976168,"(41.819188811606, -87.627022979762)"
07/14/2015,Completed,08/19/2015,15-03399455,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,4221 N HAMLIN AVE,60618,1150302.26327603,1927786.07980931,35,17,16,41.957751711173884,-87.72283141076967,"(41.957751711174, -87.72283141077)"
07/14/2015,Completed,07/20/2015,15-03396381,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,6700 N DAMEN AVE,60645,1161740.48499808,1944489.69092394,50,24,2,42.0033557659254,-87.68031243742321,"(42.003355765925, -87.680312437423)"
07/14/2015,Completed - Dup,08/12/2015,15-03395914,Rodent Baiting/Rat Complaint,,,,,,1247 S HOMAN AVE,60623,1153901.1006936,1893997.12003161,24,10,29,41.864960709774394,-87.71050282744217,"(41.864960709774, -87.710502827442)"
07/14/2015,Completed,08/12/2015,15-03389023,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,2309 W POLK ST,60612,1161082.10839091,1896382.27848302,28,12,28,41.8713598233979,-87.6840749754592,"(41.871359823398, -87.684074975459)"
07/14/2015,Completed,07/29/2015,15-03400653,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,3416 W DRUMMOND PL,60647,1153154.65740636,1917432.88991445,35,14,22,41.92928555081131,-87.71262060893723,"(41.929285550811, -87.712620608937)"
07/14/2015,Completed,08/20/2015,15-03394636,Rodent Baiting/Rat Complaint,1,6,1,Dispatch Crew,Inspected and baited,3639 W IOWA ST,60651,1151859.62869579,1905756.90032893,27,11,23,41.89727119940406,-87.71768746250166,"(41.897271199404, -87.717687462502)"
07/14/2015,Completed,08/05/2015,15-03391469,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,4810 N MILWAUKEE AVE,60630,1139911.02002791,1931486.56006571,45,16,11,41.968102944317266,-87.7609427091651,"(41.968102944317, -87.760942709165)"
07/14/2015,Completed,08/11/2015,15-03398491,Rodent Baiting/Rat Complaint,5,8,5,Dispatch Crew,Inspected and baited,2716 W MAYPOLE AVE,60612,1158235.1656827,1900845.61677688,27,12,27,41.883666267459105,-87.6944052161328,"(41.883666267459, -87.694405216133)"
07/14/2015,Completed,08/19/2015,15-03394094,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,Inspected and baited,1934 N OAKLEY AVE,60647,1160721.2409739,1912993.44998015,32,14,22,41.916949741391875,-87.68493898243536,"(41.916949741392, -87.684938982435)"
07/14/2015,Completed,07/17/2015,15-03393423,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,Inspected and baited,537 W FULLERTON PKWY,60614,1172174.56979724,1916216.99477185,43,18,7,41.925549974001946,-87.6427644096024,"(41.925549974002, -87.642764409602)"
07/14/2015,Completed,07/16/2015,15-03395181,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,610 W SURF ST,60657,1171686.51172231,1919610.01007879,44,19,6,41.93487132593595,-87.64445758703026,"(41.934871325936, -87.64445758703)"
07/14/2015,Completed,07/20/2015,15-03404252,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,Inspected and baited,6726 N GLENWOOD AVE,60626,1165709.42760539,1944857.66992291,49,24,1,42.00428151252768,-87.66570034176985,"(42.004281512528, -87.66570034177)"
07/14/2015,Completed,08/05/2015,15-03391489,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,5410 W LAWRENCE AVE,60630,1139347.19281089,1931333.16901999,45,16,11,41.96769234357639,-87.76301964755278,"(41.967692343576, -87.763019647553)"
07/14/2015,Completed,07/29/2015,15-03401637,Rodent Baiting/Rat Complaint,5,10,1,Dispatch Crew,Inspected and baited,2503 S HOMAN AVE,60623,1154099.1136216,1887164.23610044,12,10,30,41.846206547514576,-87.70995802312854,"(41.846206547515, -87.709958023129)"
07/14/2015,Completed,07/16/2015,15-03398324,Rodent Baiting/Rat Complaint,9,6,9,Dispatch Crew,Inspected and baited,6024 N WHIPPLE ST,60659,1154930.22892431,1939950.91278974,50,24,2,41.99104095539471,-87.70548960124512,"(41.991040955395, -87.705489601245)"
07/14/2015,Completed,08/07/2015,15-03393153,Rodent Baiting/Rat Complaint,10,8,3,Dispatch Crew,Inspected and baited,2413 W MOFFAT ST,60647,1159986.16320863,1912223.64001933,1,14,22,41.91485254427189,-87.68766094747575,"(41.914852544272, -87.687660947476)"
07/14/2015,Completed,08/11/2015,15-03401358,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,614 N HOMAN AVE,60624,1153602.94331278,1903885.88167064,27,11,23,41.89210243686294,-87.71133428565034,"(41.892102436863, -87.71133428565)"
07/14/2015,Completed,07/20/2015,15-03397204,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,11609 S AVENUE H,60617,1202905.51576983,1828605.096417,10,4,52,41.68440541503412,-87.53284516489046,"(41.684405415034, -87.53284516489)"
07/14/2015,Completed,07/17/2015,15-03393353,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,75 E ADAMS ST,60603,1177116.63491104,1899490.23462832,42,1,32,41.87954034124312,-87.62511247190807,"(41.879540341243, -87.625112471908)"
07/14/2015,Completed,08/12/2015,15-03400048,Rodent Baiting/Rat Complaint,4,7,5,Dispatch Crew,Inspected and baited,1526 N MONTICELLO AVE,60651,1151751.0098015,1909900.9640281,26,25,23,41.90864504742148,-87.71797722654892,"(41.908645047421, -87.717977226549)"
07/14/2015,Completed,07/28/2015,15-03393105,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,3309 N OTTAWA AVE,60634,1124508.98208473,1921056.82300354,38,16,17,41.93975089681308,-87.81780683626567,"(41.939750896813, -87.817806836266)"
07/14/2015,Completed - Dup,07/21/2015,15-03397139,Rodent Baiting/Rat Complaint,,,,,,1052 N DAMEN AVE,60622,1162875.65997062,1907104.53002019,2,12,24,41.900745153703866,-87.67718917413892,"(41.900745153704, -87.677189174139)"
07/14/2015,Completed,08/04/2015,15-03407722,Rodent Baiting/Rat Complaint,0,2,1,Dispatch Crew,Inspected and baited,1537 N CLEVELAND AVE,60610,1172701.00879901,1910700.03782662,2,18,8,41.91039953530723,-87.64099368853275,"(41.910399535307, -87.640993688533)"
07/14/2015,Completed,08/17/2015,15-03399246,Rodent Baiting/Rat Complaint,0,1,5,Dispatch Crew,Inspected and baited,5501 S MOBILE AVE,60638,1135313.07002349,1867418.39997534,13,8,56,41.792374192068884,-87.77936991010365,"(41.792374192069, -87.779369910104)"
07/14/2015,Completed,07/16/2015,15-03395251,Rodent Baiting/Rat Complaint,6,3,6,Dispatch Crew,Inspected and baited,2514 W MORSE AVE,60645,1158315.47737546,1945714.5479762,50,24,2,42.006787806346715,-87.69287920741988,"(42.006787806347, -87.69287920742)"
07/14/2015,Completed,08/17/2015,15-03402286,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,1525 W HOOD AVE,60660,1165032.03528376,1940933.90101056,48,24,77,41.99352906572931,-87.6683045861455,"(41.993529065729, -87.668304586145)"
07/14/2015,Completed,08/05/2015,15-03393131,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,Inspected and baited,1932 W LARCHMONT AVE,60613,1162611.98510286,1926232.7300684,47,19,5,41.953239677490984,-87.67762037881559,"(41.953239677491, -87.677620378816)"
07/14/2015,Completed,08/19/2015,15-03398926,Rodent Baiting/Rat Complaint,13,2,3,Dispatch Crew,Inspected and baited,5717 S TRIPP AVE,60629,1149010.11778479,1866354.53018917,13,8,62,41.78920159232943,-87.72917145749844,"(41.789201592329, -87.729171457498)"
07/14/2015,Completed,07/21/2015,15-03390981,Rodent Baiting/Rat Complaint,1,2,2,Dispatch Crew,Inspected and baited,41 W 40TH PL,60609,1176598.816075,1877937.47,3,2,38,41.82040972352823,-87.62766412376163,"(41.820409723528, -87.627664123762)"
07/14/2015,Completed,07/17/2015,15-03395301,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,1934 N OAKLEY AVE,60647,1160721.2409739,1912993.44998015,32,14,22,41.916949741391875,-87.68493898243536,"(41.916949741392, -87.684938982435)"
07/14/2015,Completed,08/14/2015,15-03394900,Rodent Baiting/Rat Complaint,6,2,8,Dispatch Crew,Inspected and baited,6352 S OAK PARK AVE,60638,1132182.37877597,1861561.51250918,23,8,64,41.776356573462365,-87.79098543288512,"(41.776356573462, -87.790985432885)"
07/14/2015,Completed,08/12/2015,15-03399661,Rodent Baiting/Rat Complaint,3,4,3,Dispatch Crew,Inspected and baited,3841 W CERMAK RD,60623,1151005.53392475,1889105.01970763,22,10,30,41.85159335702457,-87.72126059326754,"(41.851593357025, -87.721260593268)"
07/14/2015,Completed,08/07/2015,15-03389982,Rodent Baiting/Rat Complaint,2,1,1,Dispatch Crew,Inspected and baited,1909 W OHIO ST,60622,1163569.22903306,1904034.33176733,1,12,24,41.89230571084427,-87.67472822216394,"(41.892305710844, -87.674728222164)"
07/14/2015,Completed,07/30/2015,15-03397042,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,7351 W BARRY AVE,60707,1126451.6916137,1919796.81232482,29,25,17,41.936260990305485,-87.81069486148479,"(41.936260990305, -87.810694861485)"
07/14/2015,Completed,08/07/2015,15-03398666,Rodent Baiting/Rat Complaint,2,8,6,Dispatch Crew,Inspected and baited,607 E MARQUETTE RD,60637,1181444.05041067,1861385.69749562,20,3,42,41.77487965949642,-87.61040043259477,"(41.774879659496, -87.610400432595)"
07/14/2015,Completed,08/03/2015,15-03398976,Rodent Baiting/Rat Complaint,4,0,4,Dispatch Crew,Inspected and baited,508 W 45TH ST,60609,1173656.71112443,1875085.81732301,11,9,61,41.81265031897548,-87.6385416239607,"(41.812650318975, -87.638541623961)"
